date,id,text,user,,,
2018-12-08 17:35:46,1.07145832669163E+018,"THE FLORIDA EELS WISH TO WELCOME OUR NEWEST SPONSOR: MIKE PATRICK ELECTRIC, INC
 Celebrating 30 years of serving So… https://t.co/57vU29izSw",46802769,,,
2018-12-08 17:35:46,1.07145832592827E+018,"I'm going to @joywilliams at The Kessler Theater in Dallas, TX - Dec 8 https://t.co/0taFEyNHAk",822036924,,,
2018-12-08 17:35:46,1.07145832545011E+018,"Pot one is divided... 
#FIFAWWC Draw 📸
#DareToShine #LeMomentDeBriller 

Group A: France
Group B: Germany
Group C:… https://t.co/cJr0p1q01M",1125252644,,,
2018-12-08 17:35:45,1.07145832279096E+018,@mstiefvater I always just assume authors have no control over most things besides the writing of the stories. That… https://t.co/4Q0EbsssjL,21571931,,,
2018-12-08 17:35:45,1.07145832261481E+018,I ask that this one time you refrain from meme-ing as this data collected will help me improve and upgrade the Cons… https://t.co/xuJHAoXqhE,9.02715565013422E+017,,,
2018-12-08 17:35:45,1.07145832253508E+018,"https://t.co/R7JKzDXykf ""Now Playing"" DJ Spinatik E-40 Feat. Migos &amp; Rick Ross - Choices (Remix)",4084036960,,,
2018-12-08 17:35:44,1.07145831924673E+018,@BTS_twt H O W A R E Y O U T H I S A T T R A C T I V E,1069010317,,,
2018-12-08 17:35:44,1.07145831891947E+018,f i n e,3256618070,,,
2018-12-08 17:35:44,1.07145831817724E+018,"RT @stablercake: //KILL - SCREEN\\ TEE + TANK PREORDER OPEN!

By popular demand, Kill Screen shirts are getting reprinted! Now in tanks!

T…",2432700673,,,
2018-12-08 17:35:44,1.07145831774942E+018,"RT @ij_andretti: ""IF IMA CHICKEN, IM ACT LIKE A CHICKEN, QUACK QUACK QUACK, OR W/E FUCKIN SOUND THEY MAKE"" 😭😭😭😭😭😭😭",78197891,,,
2018-12-08 17:35:44,1.07145831643656E+018,"RT @Macnation_8: #BlackTwitter From the Don himself 😈

I’ve gained 10k you know WTF TO DO LIKE AND RETWEET AND FOLLOW ME🚀

If you’re Black,…",2377999939,,,
2018-12-08 17:35:44,1.07145831632334E+018,RT @johncardillo: You do realize that the reason there’s all this spin over the nothing burger #Cohen and #Manafort memos is because on Thu…,521766965,,,
2018-12-08 17:35:43,1.07145831463301E+018,@madcon_e Read on the basis of the company you going for the appointment/assessment and know what they driving at (… https://t.co/jYw4zbjZfB,8.90319730476712E+017,,,
2018-12-08 17:35:43,1.07145831446941E+018,@StillMeThruM_E Thank you!! 😌😌,159136909,,,
2018-12-08 17:35:43,1.07145831427636E+018,"RT @icecreamcakeee: I 

J 
U 
S 
T 

W 
A 
N 
T 

T 
O 

T 
H 
A 
N 
K 

G 
O 
D 

F 
O 
R 

E 
V 
E 
R 
Y 
T 
H 
I 
N 
G 
.

RETWEET IF YO…",2486551614,,,
2018-12-08 17:35:43,1.07145831397877E+018,"RT @VenueManchester: DMA'S DJ SET /// COMPETITION

- £100 Bar Tab
- 5 x Free Entries

Enter for your chance to WIN by:

1. FOLLOWING @Venue…",141713504,,,
2018-12-08 17:35:43,1.0714583135341E+018,"This goes back to my whole thing about audiences forgetting celebrities are people. 
Ariana Grande is a person. She… https://t.co/EVaKcaANSA",2157855327,,,
2018-12-08 17:35:43,1.07145831289241E+018,@w_hyungnim LMUE47,7.80728426709692E+017,,,
2018-12-08 17:35:43,1.07145831228005E+018,RT @HotrodPlayz: Helping to bring a soldier home for Christmas guys! Operation H.O.M.E is a go! We are Rollin Out Live with #PokemonLetsGo…,9.51865073433235E+017,,,
2018-12-08 17:35:42,1.07145831139487E+018,"RT @MoonDalnim_: SUPERJUNIOR D&amp;E

STYLE ｢I wanna dance→oppaoppa｣ https://t.co/uyPJzIOsqQ",9.96437094678462E+017,,,
2018-12-08 17:35:42,1.07145831016191E+018,RT @johncardillo: You do realize that the reason there’s all this spin over the nothing burger #Cohen and #Manafort memos is because on Thu…,8.05897747215897E+017,,,
2018-12-08 17:35:41,1.07145830767465E+018,"RT @UNRA_UG: H.E @KagutaMuseveni will preside over the ground-breaking ceremony for the Construction of Masaka-Bukakata road tomorrow, Sund…",1119871884,,,
2018-12-08 17:35:41,1.07145830550205E+018,"@Rhiyad_e_Dehr yi gai trath, this isn't even her raw writing, she's actually posted this in her book.",876855301,,,
2018-12-08 17:35:41,1.0714583048771E+018,"Teams from Pot 1:

Group A - France 
Group B- Germany
Group C- Australia 
Group D - England
Group E - Canada 
Group F - USA

#FIFAWWC",211115856,,,
2018-12-08 17:35:41,1.07145830472607E+018,Bruv!!! https://t.co/h7b9KPPYKy,254489526,,,
2018-12-08 17:35:41,1.07145830472186E+018,"RT @stevenvmiller: Three manuscripts under review at all times.

(i.e. you can't control the success rate for a pull of the lever, but you…",342117543,,,
2018-12-08 17:35:40,1.07145830074134E+018,"RT @MoonDalnim_: SUPERJUNIOR D&amp;E

STYLE ｢oppaoppa→ Can You Feel lt｣ https://t.co/wmjdcnpHzq",9.96437094678462E+017,,,
2018-12-08 17:35:39,1.07145829832556E+018,"Just a reminder that TONIGHT at 7:30 is our beach party!! Come on out and hear our set, some other secret solos, an… https://t.co/ziM0MapoR8",44819040,,,
2018-12-08 17:35:39,1.0714582980655E+018,"RT @Huskervball: E l i t e  E i g h t. ✊

🌽 vs 🦆

📍 Minneapolis, MN
🕔 5:00 PM
📺 ESPNU
💻 https://t.co/P17DsxQ7ww
📻 @HuskerSports https://t.c…",490758134,,,
2018-12-08 17:35:39,1.07145829710486E+018,"RT @NWSL: Here we go! Group 1 is done:

A 🇫🇷
B 🇩🇪
C 🇦🇺
D 🏴󠁧󠁢󠁥󠁮󠁧󠁿
E 🇨🇦
F 🇺🇸

#FIFAWWC",17126697,,,
2018-12-08 17:35:39,1.07145829701677E+018,"@realDonaldTrump @GeraldoRivera Too bad Geraldo isn’t...
A. A memeber of the House
B. On the special investigation… https://t.co/e3iz0OENbe",8.26137068879229E+017,,,
2018-12-08 17:35:39,1.07145829646315E+018,E for Easy https://t.co/JDbwkPl8RO,326588935,,,
2018-12-08 17:35:39,1.07145829620742E+018,I liked a @YouTube video https://t.co/Gb2FYkgkyw IS THAT THE TITANIC?!? DESTROY IT!!!,102378020,,,
2018-12-08 17:35:38,1.07145829478127E+018,@shaan_das Last night at Edgar w3,4609047673,,,
2018-12-08 17:35:38,1.07145829419836E+018,"RT @KathleenHarrym1: #RT Come on over to my #Amazon Author page There's a #psychological #thriller #suspense waiting for you 📚 
https://t.c…",367229995,,,
2018-12-08 17:35:38,1.07145829363211E+018,"RT @susie_dent: Word of the morning so far: snudge, a 17th century verb for 'remaining quiet and snug', i.e. nestling with little prospect…",2541437495,,,
2018-12-08 17:35:38,1.07145829343918E+018,I liked a @YouTube video https://t.co/3tmU3nOHmy O AMOR ENTRE UM NOOB E UMA PRO NO BLOCK STRIKE,9.09170671745425E+017,,,
2018-12-08 17:35:38,1.07145829307429E+018,"RT @stucam7771: Reagan was mentally failing - but he wasn't a traitor. 

Clinton wasn't faithful - but he wasn't a traitor. 

W Bush made s…",1177734044,,,
2018-12-08 18:35:47,1.07147343161766E+018,"RT @MakeItRayn_: Things Vaccines Have Done:

•Nearly eliminated Diphtheria, Small/Chicken Pox, Mumps, Rotavirus, Pneumococcal Disease, Whoo…",387897682,,,
2018-12-08 18:35:46,1.07147342556108E+018,"#WhenTrumpOpensHisMouth, I think of styrofoam cups rubbing against each other and get a headache. At least its more… https://t.co/NdzBaeJNUA",9.64889117434708E+017,,,
2018-12-08 18:35:44,1.07147341694183E+018,2nd deadliest Ebola outbreak in history spreads to major city - ABC News https://t.co/bguZ60mbvA via @rhotwire https://t.co/cEAEDg831r,14142921,,,
2018-12-08 18:35:43,1.07147341573381E+018,"Woke up with a splitting headache! Just had a so-called hair o’ the dawg so I’m feeling better. Four hairs, actuall… https://t.co/hOaiKyWTaf",766207718,,,
2018-12-08 18:35:30,1.0714733605744E+018,Following more Ebola.  https://t.co/yGhInrLXk5,542253197,,,
2018-12-08 18:35:29,1.07147335535685E+018,I may have the flu but still staying awake to support @Joe_Sugg &amp; @dbuzz6589 in Semi- final 💕 #Strictly,57732009,,,
2018-12-08 18:35:27,1.07147334612096E+018,hh ive had a headache all day that makes me wanna throw up :(,1708429110,,,
2018-12-08 18:35:26,1.07147334092001E+018,This headache gots to go.,90776550,,,
2018-12-08 18:35:22,1.07147332685652E+018,"@NaughtyDerek @StedeBonnet_ @RedRewrite @ProperOpinion @INGFirebrand Man flu is real, yo.",4847623841,,,
2018-12-08 18:35:21,1.07147332178561E+018,😫I gotta headache 😫,454231032,,,
2018-12-08 18:35:14,1.07147329161598E+018,We decided to move on from Bayonetta and fight other girlies cause she is giving me a headache. Beat me like 7 timesdydjdhd,538757502,,,
2018-12-08 18:35:13,1.07147328853316E+018,@globoesportecom Young Flu porra 🇭🇺❤️,3243668997,,,
2018-12-08 18:35:13,1.07147328722455E+018,RT @SMHatLibs: @Ocasio2018 Omg you give me a headache! I'll continue to share your memes! Going to subpoena the majority of Americans laugh…,1.07139003367495E+018,,,
2018-12-08 18:35:05,1.07147325228603E+018,Got a Headache? Try Some Fresh Ginger. https://t.co/vuxuejAJGs https://t.co/rAPMgo19MU,2273567298,,,
2018-12-08 18:35:04,1.07147324850273E+018,Got a Headache? Try Some Fresh Ginger. https://t.co/rqYfpFdlRq https://t.co/aGD8LjE1eT,3531732492,,,
2018-12-08 18:35:04,1.07147324839367E+018,To the jag off at the gym today who ignorantly stood directly in my path playing on his phone while I was pushing t… https://t.co/orCGpbN1bK,26873619,,,
2018-12-08 18:35:03,1.07147324409439E+018,Free flu shots planned at Louisiana's parish health units https://t.co/8wjVQpW3yQ,8.00722471443841E+017,,,
2018-12-08 18:35:02,1.07147324268945E+018,RT @StanfordHP: ‘Like a horror film’: The efforts to contain #Ebola in a war zone https://t.co/Sr6jQOb9W4,7.14431419376931E+017,,,
2018-12-08 18:35:01,1.07147323737943E+018,"Flu shot is dangerous💉💉💉
https://t.co/BBkYsynplQ",3294020785,,,
2018-12-08 18:35:00,1.07147323461527E+018,"FUCK A BITCH NAMED MATH, SHE A DAMN HEADACHE",2801419385,,,
2018-12-08 18:34:57,1.07147322026247E+018,"RT @SRKFaketory: Mr. Chethan, it is not easy being SRK fan like us.  We are waiting for a clean hit since 5 years.

Our King himself got ti…",7.13616232608608E+017,,,
2018-12-08 18:34:56,1.07147321696163E+018,"I always say I hate the way things are, then when they change I miss the way things were. Fuckin headache",465977398,,,
2018-12-08 18:34:54,1.07147320927758E+018,"RT @metoffice: Have you had your flu jab? It's free for many people and can help protect you from flu this winter. 
Make sure you're #Weath…",8.54646640963146E+017,,,
2018-12-08 18:34:52,1.07147319833466E+018,I’ve got the worst headache ever 😩,45093213,,,
2018-12-08 18:34:43,1.07147316198686E+018,"RT @Heefiq1: The level of troll here 😅🤣🤣🤣
Oh well, I'm a happy ahjumma ELF, so I'm fine...huhuhuhu.. Seeing all the kids surrounding us the…",7.23122954339529E+017,,,
2018-12-08 18:34:43,1.07147316093389E+018,I don’t think coffee even has an effect on me at this point. I drink it mostly to avoid a soul crushing headache an… https://t.co/3vBeJCS32R,176656073,,,
2018-12-08 18:34:38,1.07147314260082E+018,"Woke up fine. No headache or nausea.  Just hungry. Yeahhhhhh, I’m an alcoholic 😪",71140540,,,
2018-12-08 18:34:38,1.07147314122087E+018,"RT @TheRickWilson: ""Hey what's the worst case?",,,,
,,,,,,
Ebola could spread to a major city.,,,,,,
,,,,,,
So that's the worst case?,,,,,,
,,,,,,
"Well, a major city wi…",8.24703332224737E+017,,,,,
2018-12-08 18:34:32,1.07147311783762E+018,RT @StanfordHP: #Ebola spreads to major Congo city as vaccines a concern https://t.co/mgLX6NDIUU,7.14431419376931E+017,,,
2018-12-08 18:34:32,1.07147311495613E+018,"""Ebola is spread through Love",,,,
"-Some science bitch on TV.""",3133175299,,,,,
2018-12-08 18:34:18,1.07147305729702E+018,"RT @nxxverloren: hi, it’s me feeling alive again after the worst flu ever ☀️ https://t.co/QXRutE3uDT",7.90839038005707E+017,,,
2018-12-08 18:34:16,1.0714730495921E+018,"@FabSurbhi Pata hai kya 
Koi nahi sunega
So leave it.. 
Muting the hash tag and not visiting too
It's very upsettin… https://t.co/Yl55XDpMxO",362393066,,,
2018-12-08 18:34:13,1.07147303724822E+018,"RT @JoeEEnglish: “The fear we feel, and that the community feels, makes our job 10 times harder” Excellent report by @MaxBearak on challeng…",430966134,,,
2018-12-08 18:34:11,1.07147302812559E+018,"Have you had your flu shot yet? Schedule one today!

#NationalInfluenzaVaccinationWeek https://t.co/JA5tnYcSQL",1132246236,,,
2018-12-08 18:33:57,1.07147296715708E+018,"—
fatigue, cognitive difficulties, persistent diarrhea, muscle and joint pain, and unusual skin rashes.  In additio… https://t.co/XgZwb6OlJA",2175600440,,,
2018-12-08 18:33:54,1.07147295648689E+018,"RT @SRKFaketory: Mr. Chethan, it is not easy being SRK fan like us.  We are waiting for a clean hit since 5 years.

Our King himself got ti…",1.02499983347882E+018,,,
2018-12-08 18:33:49,1.07147293562028E+018,"If I die soon enough, it’ll be because of what comes with my anxiety episodes: severe headache and uncontrollable heart rate.",236738797,,,
2018-12-08 18:33:46,1.07147292416563E+018,@Phislash Yho whts this or wht are u trying to say😆😆this reading is giving me stress nd terrible headache😣😣,9.68924291738886E+017,,,
2018-12-08 18:33:45,1.0714729180502E+018,"RT @DocBastard: Congratulations, antivaxxers. Your wish is coming true - more disease. I hope you’re fucking proud of yourselves. 

Asshole…",20775310,,,
2018-12-08 18:33:44,1.07147291448517E+018,"RT @Deekachy_md: Don’t take Paracetamol ontop another person’s headache.

PARACETAMOL ABUSE CAN LEAD TO LIVER FAILURE!

Yes! Only take when…",432731346,,,
2018-12-08 18:33:40,1.07147289625669E+018,@milk_and_money_ I suddenly got a headache.,281627292,,,
2018-12-08 18:33:31,1.07147286077707E+018,"RT @AmerAcadPeds: Cold weather doesn’t cause colds or flu, but the viruses that do tend to be more common in the winter. Help keep your chi…",1494811704,,,
2018-12-08 18:33:11,1.07147277787233E+018,RT @darxlin: My anti vaxx family members all got the flu 😬,364968711,,,
2018-12-08 18:33:10,1.07147277336769E+018,"RT @RealAceTroy: Streamers be like: 

""Just worked a 14 hour shift, a tornado is mere miles from my house and I still have the flu but I'm…",1.05668399232017E+018,,,
2018-12-08 18:33:09,1.07147276642189E+018,"RT @CNN: Ebola cases surge in Congo, with women and children disproportionately sick https://t.co/fA9MKHJlFj https://t.co/GwE0JMbUkV",58768594,,,
2018-12-08 18:33:08,1.07147276492448E+018,"@TerrorizeK @bluesplacerocks Kodi is garbage, you're better off downloadig filelinked and using APK instead way les… https://t.co/ae74P0Y6EB",1646182748,,,
2018-12-08 18:33:06,1.0714727556007E+018,Waking up with a headache for no reason should be illegal,735091614,,,
2018-12-08 18:33:06,1.07147275423744E+018,"RT @AmerAcadPeds: Cold weather doesn’t cause colds or flu, but the viruses that do tend to be more common in the winter. Help keep your chi…",2582491499,,,
2018-12-08 18:33:02,1.07147273735959E+018,"RT @SRKFaketory: Mr. Chethan, it is not easy being SRK fan like us.  We are waiting for a clean hit since 5 years.

Our King himself got ti…",1.04744346168986E+018,,,
2018-12-08 18:33:01,1.07147273233497E+018,"hablando de vacunas, i should get my flu shot",1220157175,,,
2018-12-08 18:35:51,1.07147344936382E+018,"RT @midoriyann_: POCKET NO COIN SORETO YOU WANNA BE MY FRIEND
WE ARE
WE ARE
ON THE CRUUUUUUUUUUUUUUUUUUUUUUUUISE
W
E

A
R
E",8.66390848845558E+017,,,
2018-12-08 18:35:51,1.07147344883111E+018,RT @AvniNAmin: @womeninGH @UNAIDS @antonioguterres @devisridhar @pam_das @IHPblog @G2H2_Geneva @devex @LancetGH @INTGenderChamps @PHMglobal…,403315042,,,
2018-12-08 18:35:51,1.07147344875558E+018,"RT @PTIofficial: In an unprecedented happening,the doors of the Aiwan-e-Sadr were opened to the public for the first time in the country’s…",92307493,,,
2018-12-08 18:35:51,1.07147344834873E+018,"RT @RomyLienhard: Stunning nature in #Switzerland. #Milkyway, #Perseidshower and nightly silence in #Zermatt. #inLOVEwithSWITZERLAND @zerma…",8.06183716926226E+017,,,
2018-12-08 18:35:51,1.07147344766926E+018,RT @ladyspat1: @drwaheeduddin @JamesRider3 @sueytonius @NikolovScience @Chigeorge72 @miked194765 @rln_nelson @SturmLLiouville @PeterRChrist…,451776898,,,
2018-12-08 18:35:50,1.07147344479196E+018,6 days till #IcarusFalls now!!! @inZAYN @zaynmalik e https://t.co/0xAo50yKjS,983289642,,,
2018-12-08 18:35:50,1.07147344386507E+018,"RT @Alexandria_SZ: December Sale!
All my ebooks 99¢ each
or read #free with #KindleUnlimited
Happy Holidays!

Read excerpts from all my boo…",19154209,,,
2018-12-08 18:35:50,1.07147344362174E+018,"RT @AJ_FI: This is the moment of separation of the Chang'e-4 lander from the 3rd stage of the Long March 3B launch vehicle, having left Ear…",70721096,,,
2018-12-08 18:35:50,1.07147344189796E+018,RT @KellycoDetector: This area of Great Britain has had the most treasure found. Take a look at what some detectorists ha e searched for. W…,7.29352990189077E+017,,,
2018-12-08 18:35:50,1.07147344178452E+018,RT @AzzNasty: Eat her in the morning like some fuckin fruit loops 🥵,8.64961496450703E+017,,,
2018-12-08 18:35:49,1.07147344051787E+018,@RenatoFerrera_E Fortttttt,826059942,,,
2018-12-08 18:35:49,1.0714734391547E+018,RT @AustinSad88: My liver can handle what my heart can’t,2977589314,,,
2018-12-08 18:35:49,1.07147343875221E+018,RT @TomFitton: Federal judge: Hillary e-mail dodge “one of the gravest modern offenses to government transparency” https://t.co/kezSfaMf3a,4393008441,,,
2018-12-08 18:35:49,1.07147343789641E+018,"RT @MillieThom: Sons of Kings Book 1-3 #histfic #viking #AngloSaxon  
https://t.co/V6jwsQNqga
 ~ Ms. Thom breathes life into these great pe…",9.57072992432939E+017,,,
2018-12-08 18:35:49,1.07147343711623E+018,I liked a @YouTube video https://t.co/hxdX3v58Qt Devil May Cry 5: Demo Tech &amp; Performance Analysis X1X | X1S,2825235007,,,
2018-12-08 18:35:49,1.07147343707451E+018,RT @johncardillo: You do realize that the reason there’s all this spin over the nothing burger #Cohen and #Manafort memos is because on Thu…,9.52660037935206E+017,,,
2018-12-08 18:35:48,1.07147343628175E+018,I liked a @YouTube video https://t.co/9G3cDtoMOX All-Star 2018 - Captain Jack e Faker (KR) vs (BR) brTT e Yoda - (2x2),3061402517,,,
2018-12-08 18:35:48,1.07147343616008E+018,"RT @kuuskidi: S T A R E 👀

#shiro #keith #lance #pidge #hunk #voltron #kuuskidi_art https://t.co/YdfAf8QC5e",3282231986,,,
2018-12-08 18:35:48,1.07147343545111E+018,"RT @SUGACANDYY: HYPETAN STICKER PACK 💜
- fansupport for loveyourself in singapore ♡

💌 4 random stickers per person
‼️ how to get: rt + fol…",293655514,,,
2018-12-08 18:35:48,1.07147343527931E+018,"Going on a date can be fun… Well if you know your date right?

What happens when it is a blind date?

Watch ''Hello… https://t.co/mSSyDh7YWX",1291061156,,,
2018-12-08 18:35:48,1.07147343455785E+018,"RT @MayaKaczorowski: Some posts say CVE-2018-1002105 was ""the first"" security hole in Kubernetes - in fact, the AWESOME K8s PST has quickly…",403924614,,,
2018-12-08 18:35:48,1.07147343427683E+018,RT @BarissBarann: p e r f e c t #8Decembre https://t.co/woE0qbNfwZ,211220730,,,
2018-12-08 18:35:48,1.07147343371481E+018,HAPPY new Y E A R(((((((((((((((((,2917872832,,,
2018-12-08 18:35:48,1.07147343368125E+018,"Christmas Special!
 If you buy a new print edition of this book (or purchased one in the past), you can buy the Kin… https://t.co/mCJvBpovya",1.07076587354212E+018,,,
2018-12-08 18:35:47,1.07147343212939E+018,RT @yuchanisms: “A.C.E - Adventure Calling Enormous heads”,6.97864999562129E+017,,,
2018-12-08 18:35:47,1.07147343199932E+018,"RT @AstroKatie: Now that China’s Chang'e-4 is en route to the far side of the Moon, it’s a good time to remind everyone that the far side i…",4365927557,,,
2018-12-08 18:35:47,1.07147343078299E+018,RT @maartiinkaa: Happy #FreemanFriday ❤ @Free_Martinis @FreemanSpam @TanjaGunkel @e_l_is @SH_JW_2010 @JohnsNotHisDate @addicted2hugh @smolt…,477129562,,,
2018-12-08 18:35:47,1.07147342973442E+018,winxsluts com o bt21 e com bts https://t.co/xgfxaWTlZp,3228432021,,,
2018-12-08 18:35:47,1.07147342928556E+018,R E T W E E T IF YOU WANT +1000 NEW FOLLOWERS | #TeamFollowBack | #BancoDeSeguidores | #Sougofollow | #UniaoDotwitterSegueEuSigoDeVolta | 1,2215563175,,,
2018-12-08 18:35:46,1.07147342494452E+018,"RT @Solmemes1: P...E..to the..TT.....YYYYY!

They're  petty all the time! https://t.co/R5yueKjUAl",1.01710113745819E+018,,,
2018-12-08 18:35:45,1.07147342275509E+018,"RT @CamiP934: @RealTT2020 Still cry 😰 every time I
watch this...
It's real &amp; it exists.

H e l p   o u r   v e t s 🇺🇸🙏
                 N O…",1.05476045475149E+018,,,
2018-12-08 18:35:45,1.07147342229366E+018,"RT @melbnst: ⠀
⠀
⠀
    M  E  L  I  S  S  A   B  E  N  O  I   S  T             

                ＤＥＳＥＲＶＥＳ   
  
              ＴＨＥ   ＷＨＯＬＥ…",1.01932128522082E+018,,,
2018-12-08 18:35:45,1.07147342181141E+018,"RT @Stiiixx: This be how I no check wey I buy vaseline e lef two weeks make e expire, I take go back the next day, the woman say ""Kafra wai…",905761206,,,
2018-12-08 18:35:45,1.0714734217191E+018,"RT @AmnestyCambridg: Join us on Monday @TheBlueMoonCamb , writing and crafting for Egyptian lawyer Azza Soliman, who is being persecuted by…",1268850098,,,
2018-12-08 18:35:45,1.07147342159326E+018,"RT @jain_prachur: Follow everyone who Retweet and Like's this

Siga todos que RT e FAV esse tweet 

09 01",1.05698440129959E+018,,,
2018-12-08 18:35:45,1.07147342102285E+018,"RT @suju__spain: #MAYAmusicfestival
D&amp;E - Still You 

© porplatong
#SUPERJUNIOR @SJofficial https://t.co/zW44X0PYCQ",384733862,,,
2018-12-08 18:35:45,1.07147342059074E+018,d e l e t e this https://t.co/hpOGNiUJ2I,8.69578572574347E+017,,,
2018-12-08 18:35:45,1.07147342017144E+018,🔎 Story Machine. Good stories have good interest curves. Do my rules lead to stories with good interest curves? (e.… https://t.co/lUc9oJlxq5,7.32930049377194E+017,,,
2018-12-08 18:35:44,1.07147341916051E+018,"RT @zheongguk: [PLS RT] 
Jin x JK (JinKook) Puma Badge
Quantity Survey
12/07 - 12/21
Form: https://t.co/k8Zf34HoyZ https://t.co/pwtoyxaady",7.20621128687837E+017,,,
2018-12-08 18:35:44,1.07147341860692E+018,@liketinithat IM D E A D,223617428,,,
2018-12-08 18:35:44,1.07147341794007E+018,I added a video to a @YouTube playlist https://t.co/MxjahaMARY A MELHOR PALESTRA DE COACHING E SUCESSO DE 2018!,96667221,,,
2018-12-08 18:35:43,1.0714734146014E+018,"RT @slut4roger: - ... and um Roger of course the biggest member of them all 

- hi Roger 

*s a m e   girl* https://t.co/NLCSbfhQEt",1.06712680496253E+018,,,
2018-12-08 18:35:43,1.07147341379185E+018,RT @jaysc0: A fat ass will be a fat ass regardless of what it’s dressed in. https://t.co/RH8hsFFqDr,2635765850,,,
2018-12-08 18:35:43,1.07147341333049E+018,@JYM_E_Central Spot on lol,35039961,,,
2018-12-08 18:35:43,1.07147341242878E+018,"RT @NWSL: Here are your #FIFAWWC groups for France 2019!

A 1🇫🇷 2🇰🇷 3🇳🇴 4🇳🇬
B 1🇩🇪 2🇨🇳 3🇪🇸 4🇿🇦
C 1🇦🇺 2🇮🇹 3🇧🇷  4🇯🇲
D 1🏴󠁧󠁢󠁥󠁮󠁧󠁿 2🏴󠁧󠁢󠁳󠁣󠁴󠁿 3🇦🇷 4…",8.06239519221564E+017,,,
2018-12-08 18:35:43,1.07147341242037E+018,RT @Echecrates: Plan on being in Lagos this December? Come experience one of Lagos hidden gems with Afropolitan’s Tropic Cabana Beach Party…,44503145,,,
2018-12-08 18:35:42,1.07147340760107E+018,Even angels need angels. https://t.co/DqvKGJpULc,8.35205242618843E+017,,,
2018-12-08 18:35:41,1.07147340728649E+018,"Marcou do b7 ontem eu, lary, emmy, karen e a fmq 😝",4321211057,,,
2018-12-08 18:35:41,1.07147340664051E+018,"RT @SpyTalker: New York Bar Association should start proceedings to expel Giuliani, an officer of the court, for his constant lies about hi…",120175206,,,
2018-12-08 18:35:41,1.07147340640996E+018,S W E E P https://t.co/eXdX9M6El6,49721491,,,
2018-12-08 19:35:52,1.07148854910562E+018,Kim Kardashian sent her 10-month-old daughter to stay with Khloé in Cleveland so she wouldn't catch the flu… https://t.co/L8QDDu555B,4761319337,,,
2018-12-08 19:35:45,1.0714885231807E+018,"RT @sandrogalea: US life expectancy has declined for the third consecutive year, a multiyear drop not seen since the 1918 flu pandemic. In…",9.23760823927001E+017,,,
2018-12-08 19:35:42,1.07148850857191E+018,"RT @LovToRideMyTrek: Pro-Vaccine Democrat’s Body 'Poisoned Itself' to Death After Flu Shot-
https://t.co/uSPs7McdI8
Via - @NeonNettle
#Neon…",1911303422,,,
2018-12-08 19:35:42,1.07148850770364E+018,I have such a bad headache omg I'm dying,2248818482,,,
2018-12-08 19:35:39,1.07148849735209E+018,"RT @NucleoDeFesta: Torcedores da Young Flu, Globo. https://t.co/QRPLv2wmV2",8.11406900428423E+017,,,
2018-12-08 19:35:38,1.07148849408898E+018,"RT @LovToRideMyTrek: Father on Life Support After Getting Flu Shot, Family Blames Vaccine-
https://t.co/BZSBW35lvX
Via - @NeonNettle
#NeonN…",1911303422,,,
2018-12-08 19:35:32,1.07148846575208E+018,"Barfing is stupid and I hate it!

#Flu
#AvengeMyDeath",3198853123,,,
2018-12-08 19:35:30,1.07148845795088E+018,Take a look at some of the top news stories over the past week from across California. https://t.co/JABgZJN7Aa,154633085,,,
2018-12-08 19:35:30,1.07148845673858E+018,@TheNinaBlanco @TMZ It’s important @tmz keeps us aware of every moment she’s in some sort of discomfort. I expect m… https://t.co/UaHjTM2VMX,23584642,,,
2018-12-08 19:35:29,1.07148845304765E+018,RT @kingsleyyy: Straight men give me a headache.,571478860,,,
2018-12-08 19:35:27,1.07148844403837E+018,RT @abc13houston: Students in some New York schools will not be permitted to attend school unless they have a measles vaccine. https://t.co…,381671761,,,
2018-12-08 19:35:23,1.07148843052413E+018,RT @Camdyn_McNamara: I got the stomach flu for the first time since I was like 7 and now I have even more respect for @RemingtonLeith becau…,1.05525754017328E+018,,,
2018-12-08 19:35:22,1.07148842562538E+018,When you try lay your hair but the head cloth giving you a headache&lt;&lt;&lt;,9.79584804063761E+017,,,
2018-12-08 19:35:18,1.07148840811393E+018,I feel like getting stabbed in the stomach would be more enjoyable than this stomach flu,213658740,,,
2018-12-08 19:35:17,1.07148840410853E+018,I have the fattest headache and all I wanna do is study,320381982,,,
2018-12-08 19:35:09,1.07148836913642E+018,National Influenza vaccination week is almost over but it's not to late to find out what percentage of health care… https://t.co/2rSGl3hFTd,583804550,,,
2018-12-08 19:35:08,1.07148836722801E+018,RT @BermondseyBoy68: There's Palace and West Ham fans around London Bridge station today. It's like deciding between Ebola and Aids which o…,1528279748,,,
2018-12-08 19:35:08,1.07148836491695E+018,Stop the #flu virus in its tracks this year with solid #handwashing habits https://t.co/p8lytwF5HH #nhwaw,2559626501,,,
2018-12-08 19:35:00,1.07148833410559E+018,Flu virus is a master shape-shifter 👉🏾 https://t.co/EqHkwMtkfU via @nature #flu #health #medicalresearch https://t.co/gIRVKsuOMa,1006920535,,,
2018-12-08 19:34:59,1.07148832845167E+018,EBOLA AWARE! take hand wipes when standing next to strangers at the bus stop https://t.co/nlL0w6CAry,1.03919134650922E+018,,,
